"stock","Region1Name","Region2Name","Region3Name","Region4Name","pst_agg"
"COWICHAN","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"COWICHAN RIVER H","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"COWICHAN_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"DISCOVERY PASSAGE SEAPENS","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"FANNY BAY/ JNST SEAPEN","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"KEOGH R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"L_QUALICUM","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"LITTLE_QUALICUM_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_F","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_RIVER-UPPER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_RIVER_F","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_RIVER_FALL","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_RIVER_S","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_RIVER_SUMMER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_SP","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMO_SU","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMOSU_BACKX","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"NANAIMOUPPER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"OYSTER_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE RIVER H","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_BACKX","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_F","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_RIVER(FALL)","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_RIVER_FALL","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGE_SU","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PUNTLEDGESUM","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"QUALICUM_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"QUATSE","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"QUATSE_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"ROSEWALL CREEK H","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-BIG QUALICUM R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-CHEMAINUS R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-COWICHAN R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-FIRST LK/GSVI","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-L QUALICUM R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-NANAIMO R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-PUNTLEDGE R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-WOSS R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SNOQUALMIE_R","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"WOSS_LAKE","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"WOSS_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"ASHLULM","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CAPILANO RIVER H","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CAPILANO_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_F","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_RIVER-TENDERFOOT","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_RIVER_FALL","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_RIVER_SUMMER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEAKAMUS_SU","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"DEVEREUX_CREEK","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"KLINAKLINI_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"MAMQUAM","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"MAMQUAM_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PHILLIPS","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PHILLIPS RIVER H","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PHILLIPS_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"PORTEAU_COVE","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-ASHLU CR","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-CHEAKAMUS R","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-MAMQUAM R","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-PHILLIPS R","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-PORTEAU CV","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"S-SHOVELNOSE CR","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SALMON_RIVER_JNST","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SHOVEL_CREEK","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SHOVELNOSE_CREEK","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SOUTHGATE_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SQUAMISH","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"SQUAMISH_RIVER","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"TENDERFOOT CREEK H","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"TENDERFOOT_CREEK","SOMN","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"QUINSAM","ECVI","Upper Strait of Georgia","SOG","SalSea","SOG"
"QUINSAM RIVER H","ECVI","Upper Strait of Georgia","SOG","SalSea","SOG"
"QUINSAM_RIVER","ECVI","Upper Strait of Georgia","SOG","SalSea","SOG"
"S-QUINSAM R","ECVI","Upper Strait of Georgia","SOG","SalSea","SOG"
"BUTE","SOMN","Upper Strait of Georgia","SOG","SalSea","SOG"
"DEVEREUX","SOMN","Upper Strait of Georgia","SOG","SalSea","SOG"
"HOMATHKO","SOMN","Upper Strait of Georgia","SOG","SalSea","SOG"
"KLINAKLINI","SOMN","Upper Strait of Georgia","SOG","SalSea","SOG"
"BIG_BOULDER_C","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"DECEPTION CR 247-41","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"GISASA_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KING_SALMON","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NULATO_RIVER_SOUTH_FORK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"SITUK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"SITUK_RIVER","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TAHINI","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"UNUK","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"WHITMAN LAKE H","Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KLUKSHU_R","N_Gulf_Coast_Alsek_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"SITUK_R","N_Gulf_Coast_Situk_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"BIG_BOULDER_CR","NSE_Alaska_Chilkat_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TAHINI_R","NSE_Alaska_Chilkat_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KING_SALMON_R","NSE_Alaska_King_Salmon_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKALOON VILLAGE CIF","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKAMIN","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKAMIN_H","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CHICKAMIN_R","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"CRIPPLE_CR","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KETA CREEK COMPLEX","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KETA_R","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KING_CR","SSE_Alaska","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"KOWATUA_CR","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"NAHLIN_R_U","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"TATSATUA_CR","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"U_NAHLIN_R","Taku_R","Alaska South SE","Alaska South SE","SEAK","NBC_SEAK"
"8702GOLD","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"CONUMA","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"GOLD_R","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"GOLD_RIVER","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"NITINAT","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"OMEGA PACIFIC H","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"ROBERTSON","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"S-GOLD R","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"THORNTON","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"TOQUART","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"TOQUART_RIVER","WCVI","West Coast Hatchery","WCVI","WCVI","WCVI"
"ALBERNI INLET SEAPEN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ARTLISH_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"BEDWELL EST SEAPEN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"BEDWELL_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"BURMAN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"BURMAN_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"COLONIAL_CREEK","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"CONUMA_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"CYPRE_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"GORDON_R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"GORDON_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"H-CONUMA R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"H-ESQUIMALT HB","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"H-NITINAT RIVER H","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"H-ROBERTSON CR","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"H-SOOKE RIVER H","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"H-TAHSIS INLET SEAPEN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"H-TAHSIS RIVER H","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"KAOUK_R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"KAOUK_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"KENNEDY","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"KENNEDY_RIVER-LOWER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"LEINER_R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"LEINER_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MARBLE@NVI","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MARBLE_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MEGIN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MEGIN_R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MEGIN_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MOYEHA_R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"MOYEHA_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"NAHMINT","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"NAHMINT_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"NITINAT RIVER H","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"NITINAT_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"PORT RENFREW SEAPEN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ROBERTSON CREEK H","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ROBERTSON_CREEK","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-BEDWELL R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-BURMAN R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-CONUMA R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-DOME CR","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-KITIMAT R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-LEINER R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-MARBLE R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-NAHMINT R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-NITINAT R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-ROBERTSON CR","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-SAN JUAN R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-SARITA R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-SOOKE R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-SUCWOA R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-SUCWOA/TLUPANA R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-TAHSIS R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"S-TLUPANA R","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SAN_JUAN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SAN_JUAN_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SARITA","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SARITA_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SOOKE","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SOOKE HARBOUR SEAPEN","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"SOOKE_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"STAMP_RIVER-ABOVE_FALLS","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TAHSIS","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TAHSIS_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TAHSISH_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"THORNTON_CREEK","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TLUPANA","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TLUPANA_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TOFINO H","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TRANQUIL","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"TRANQUIL_CREEK","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ZEBALLOS","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
"ZEBALLOS_RIVER","WCVI","West Coast Wild","WCVI","WCVI","WCVI"
